transaction_id,sender_id,receiver_id,amount,timestamp
e838a847,SRC_SHELL_2,LYR_SH1_2,5000.0,2026-02-20 10:00:00
487402d9,LYR_SH1_2,LYR_SH2_2,5000.0,2026-02-20 11:00:00
cf3d38ea,LYR_SH2_2,COLL_DEST_2,5000.0,2026-02-20 12:00:00
c7461e59,SRC_SHELL_3,LYR_SH1_3,5000.0,2026-02-20 10:00:00
7db03bc2,LYR_SH1_3,LYR_SH2_3,5000.0,2026-02-20 11:00:00
56c115ef,LYR_SH2_3,COLL_DEST_3,5000.0,2026-02-20 12:00:00
ad6171a6,SRC_SHELL_4,LYR_SH1_4,5000.0,2026-02-20 10:00:00
7aaf35ff,LYR_SH1_4,LYR_SH2_4,5000.0,2026-02-20 11:00:00
8311e43f,LYR_SH2_4,COLL_DEST_4,5000.0,2026-02-20 12:00:00
f6348678,ACC_1566,ACC_5855,657.65,2026-02-24 10:00:00
80ba5b95,ACC_1986,ACC_5370,1649.11,2026-02-23 10:00:00
d2bbb642,ACC_5354,ACC_9343,404.53,2026-02-23 10:00:00
c076d96c,ACC_1178,ACC_1579,854.98,2026-02-19 10:00:00
b5bc9f3d,ACC_7557,ACC_4454,1975.93,2026-02-25 10:00:00
99dc034b,ACC_5662,ACC_9943,240.07,2026-02-26 10:00:00
5a9022d2,ACC_6276,ACC_2659,113.01,2026-02-20 10:00:00
131627cb,ACC_8825,ACC_7722,1729.1,2026-02-20 10:00:00
7f19ca43,ACC_2337,ACC_2567,1767.5,2026-02-27 10:00:00
5f4a9817,ACC_9935,ACC_5969,858.48,2026-02-25 10:00:00
6905b4e7,ACC_9520,ACC_2844,1865.29,2026-02-27 10:00:00
558c9b5d,ACC_7318,ACC_4181,189.6,2026-02-24 10:00:00
4e5ac66a,ACC_1995,ACC_3551,109.43,2026-02-27 10:00:00
c59bb9b0,ACC_9613,ACC_3352,1188.95,2026-02-25 10:00:00
7afb6437,ACC_9293,ACC_8397,847.42,2026-02-24 10:00:00
d0016641,ACC_8972,ACC_7058,462.47,2026-02-26 10:00:00
a019aa8e,ACC_8445,ACC_4860,1496.01,2026-02-19 10:00:00
c42f0eb2,ACC_4525,ACC_4533,1554.47,2026-02-19 10:00:00
df20732d,ACC_2188,ACC_5887,1185.65,2026-02-19 10:00:00
51b6dd7e,ACC_9688,ACC_5503,770.01,2026-02-24 10:00:00
c62ee69a,ACC_6959,ACC_4576,669.21,2026-02-20 10:00:00
e4ebad9d,ACC_2445,ACC_9060,365.99,2026-02-19 10:00:00
79f53692,ACC_1352,ACC_5942,737.56,2026-02-23 10:00:00
9c196b60,ACC_2524,ACC_2440,245.26,2026-02-24 10:00:00
71a02cdd,ACC_5772,ACC_5242,1684.39,2026-02-28 10:00:00
3bf301b5,ACC_5919,ACC_2550,530.46,2026-02-19 10:00:00
fbcb92d8,ACC_8782,ACC_5588,1895.26,2026-02-24 10:00:00
ec3bffe8,ACC_9140,ACC_1551,1444.03,2026-02-28 10:00:00
b34c2de9,ACC_9028,ACC_8806,1199.76,2026-02-24 10:00:00
370b916a,ACC_1282,ACC_5851,1506.95,2026-02-23 10:00:00
d551b306,ACC_4218,ACC_8794,215.71,2026-02-22 10:00:00
0022835d,ACC_3984,ACC_8872,767.56,2026-02-28 10:00:00
da7ab11b,ACC_3968,ACC_6135,376.82,2026-02-28 10:00:00
08b5936b,ACC_3215,ACC_3950,1539.17,2026-02-26 10:00:00
fd07aca3,ACC_2937,ACC_6402,1197.8,2026-02-22 10:00:00
c1ec2c2a,ACC_2881,ACC_1186,1416.54,2026-02-24 10:00:00
ee78b490,ACC_6628,ACC_5473,1627.24,2026-02-26 10:00:00
6409a5ce,ACC_5933,ACC_1033,1579.81,2026-02-23 10:00:00
e7aec0e0,ACC_3011,ACC_2748,1370.71,2026-02-26 10:00:00
30f56509,ACC_1280,ACC_8833,485.79,2026-02-24 10:00:00
55701af7,ACC_9267,ACC_6705,976.86,2026-02-26 10:00:00
14f2a564,ACC_7068,ACC_3190,989.03,2026-02-28 10:00:00
cfcd7da2,ACC_7022,ACC_4408,844.7,2026-02-27 10:00:00
cc8afda6,ACC_4036,ACC_3418,1258.32,2026-02-23 10:00:00
725d09cc,ACC_7323,ACC_2676,714.85,2026-02-20 10:00:00
e4507838,ACC_4830,ACC_5368,53.51,2026-02-22 10:00:00
ac8abb08,ACC_1203,ACC_4152,1009.58,2026-02-24 10:00:00
444e727c,ACC_6574,ACC_2378,1137.09,2026-02-24 10:00:00
374a07c7,ACC_1752,ACC_1559,224.11,2026-02-22 10:00:00
42460984,ACC_8071,ACC_4894,1119.31,2026-02-19 10:00:00
73378bb1,ACC_5830,ACC_6862,1787.28,2026-02-27 10:00:00
6b9997da,ACC_1929,ACC_3293,324.72,2026-02-28 10:00:00
f9678c5f,ACC_7423,ACC_8594,1472.2,2026-02-26 10:00:00
be57dd31,ACC_3172,ACC_8158,1329.72,2026-02-23 10:00:00
3162c057,ACC_5547,ACC_4107,786.17,2026-02-21 10:00:00
2c4e277e,ACC_8325,ACC_5497,437.27,2026-02-20 10:00:00
2cb4e0ec,ACC_1083,ACC_9534,1149.51,2026-02-20 10:00:00
4486e680,ACC_9681,ACC_9659,1540.51,2026-02-26 10:00:00
19a873ad,ACC_5423,ACC_5562,770.97,2026-02-25 10:00:00
c680eb3b,ACC_2964,ACC_9013,1005.02,2026-02-28 10:00:00
53da5158,ACC_6774,ACC_9220,1642.53,2026-02-26 10:00:00
17356bf3,ACC_2241,ACC_1007,1125.41,2026-02-27 10:00:00
82eb0d1c,ACC_3636,ACC_4713,1030.79,2026-02-28 10:00:00
fab58907,ACC_1912,ACC_5476,1270.26,2026-02-21 10:00:00
560b97f3,ACC_9909,ACC_4644,1226.95,2026-02-27 10:00:00
921bf15d,ACC_3655,ACC_5156,773.2,2026-02-26 10:00:00
be0956db,ACC_6174,ACC_8259,989.74,2026-02-19 10:00:00
c412e7d6,ACC_9578,ACC_1598,234.15,2026-02-19 10:00:00
48b14ba1,ACC_8000,ACC_7098,1973.18,2026-02-23 10:00:00
7d6778f2,ACC_6370,ACC_3960,1204.83,2026-02-21 10:00:00
3b55c3de,ACC_9173,ACC_3797,1411.48,2026-02-24 10:00:00
3ac40392,ACC_8719,ACC_6347,1012.25,2026-02-26 10:00:00
723a6031,ACC_3784,ACC_5813,964.47,2026-02-28 10:00:00
b34f73fb,ACC_5931,ACC_4067,330.04,2026-02-22 10:00:00
71a3d2c8,ACC_7027,ACC_7900,535.97,2026-02-27 10:00:00
11e50d21,ACC_3962,ACC_2408,239.04,2026-02-20 10:00:00
1acea0b0,ACC_9859,ACC_7838,558.05,2026-02-27 10:00:00
58637f48,ACC_3139,ACC_6828,1734.81,2026-02-28 10:00:00
bad93596,ACC_9914,ACC_4865,1501.05,2026-02-19 10:00:00
2cf50161,ACC_2451,ACC_6739,159.86,2026-02-28 10:00:00
b78add74,ACC_9647,ACC_1609,44.76,2026-02-24 10:00:00
a93e881d,ACC_6392,ACC_9751,1280.13,2026-02-19 10:00:00
1b6169e1,ACC_9995,ACC_4331,1125.51,2026-02-24 10:00:00
775cf9dd,ACC_6608,ACC_3212,1112.41,2026-02-21 10:00:00
20420c8a,ACC_6319,ACC_5505,36.25,2026-02-23 10:00:00
39c0a7f3,ACC_7767,ACC_8910,1629.86,2026-02-20 10:00:00
c7ceb252,ACC_7562,ACC_1578,794.7,2026-02-23 10:00:00
f9e59cbe,ACC_1121,ACC_5712,475.84,2026-02-27 10:00:00
2442c816,ACC_2201,ACC_8937,135.6,2026-02-26 10:00:00
9a2cddd6,ACC_2448,ACC_7374,102.9,2026-02-19 10:00:00
2bc52d4c,ACC_8340,ACC_9454,314.0,2026-02-26 10:00:00
4ff450f3,ACC_7008,ACC_6607,1811.34,2026-02-22 10:00:00
c13a1c63,ACC_9577,ACC_7171,877.31,2026-02-24 10:00:00
f303fe4c,ACC_5634,ACC_8453,1517.94,2026-02-19 10:00:00
5ad19e03,ACC_8981,ACC_8473,1504.74,2026-02-22 10:00:00
27873ba1,ACC_6150,ACC_3263,1495.52,2026-02-21 10:00:00
a9b953f3,ACC_7213,ACC_1112,184.88,2026-02-25 10:00:00
04a23d62,ACC_6773,ACC_2634,1977.15,2026-02-20 10:00:00
0349ee3a,ACC_7793,ACC_8103,1306.52,2026-02-24 10:00:00
9935183e,ACC_3216,ACC_6199,1613.69,2026-02-24 10:00:00
1859f317,ACC_9164,ACC_6830,1078.38,2026-02-23 10:00:00
e7e452cd,ACC_1765,ACC_6421,697.09,2026-02-20 10:00:00
6f307dec,ACC_1151,ACC_6677,612.15,2026-02-27 10:00:00
023dd17d,ACC_6777,ACC_6730,581.11,2026-02-24 10:00:00
82b1b9ac,ACC_7412,ACC_4548,1896.81,2026-02-20 10:00:00
6abc15af,ACC_9275,ACC_1130,156.65,2026-02-27 10:00:00
74149089,ACC_7821,ACC_6252,645.64,2026-02-23 10:00:00
223144b6,ACC_8527,ACC_1496,601.38,2026-02-20 10:00:00
45a1e6f6,ACC_9581,ACC_4879,1995.85,2026-02-19 10:00:00
ab041618,ACC_6450,ACC_5910,1420.36,2026-02-26 10:00:00
c8a583df,ACC_6560,ACC_3192,1910.38,2026-02-20 10:00:00
05b0a0da,ACC_8974,ACC_2019,617.13,2026-02-20 10:00:00
684c8eac,ACC_4941,ACC_8513,44.19,2026-02-28 10:00:00
9ccb4783,ACC_2813,ACC_3236,464.57,2026-02-25 10:00:00
d0064d11,ACC_9133,ACC_2485,595.21,2026-02-19 10:00:00
03f2af39,ACC_9947,ACC_7392,1581.25,2026-02-21 10:00:00
a2c03adb,ACC_6069,ACC_1030,1255.49,2026-02-26 10:00:00
db304752,ACC_5570,ACC_3944,444.07,2026-02-19 10:00:00
8970a5f7,ACC_5835,ACC_9789,1279.97,2026-02-25 10:00:00
3b7d07d9,ACC_5446,ACC_7748,302.93,2026-02-23 10:00:00
4b65904e,ACC_8538,ACC_7802,888.92,2026-02-20 10:00:00
5c549e6c,ACC_7104,ACC_5848,349.07,2026-02-23 10:00:00
4c21c040,ACC_7909,ACC_3387,240.94,2026-02-28 10:00:00
d2058602,ACC_8886,ACC_8135,256.47,2026-02-24 10:00:00
fbf426c6,ACC_2771,ACC_1324,1404.37,2026-02-19 10:00:00
791ff8d5,ACC_9465,ACC_9618,1826.15,2026-02-19 10:00:00
99913c5d,ACC_5489,ACC_1485,641.6,2026-02-27 10:00:00
75b3d201,ACC_5938,ACC_3550,1152.22,2026-02-26 10:00:00
0f7e47ad,ACC_3810,ACC_4689,1548.1,2026-02-21 10:00:00
df064cdb,ACC_3918,ACC_7916,582.78,2026-02-19 10:00:00
dc9ff973,ACC_5241,ACC_9710,696.13,2026-02-25 10:00:00
0212bc5e,ACC_1145,ACC_3713,593.24,2026-02-28 10:00:00
7955ea3c,ACC_1883,ACC_6735,1084.13,2026-02-27 10:00:00
5806edfd,ACC_4640,ACC_1697,757.68,2026-02-23 10:00:00
1d77806a,ACC_6851,ACC_3323,352.12,2026-02-20 10:00:00
7ac505ed,ACC_5577,ACC_8119,55.09,2026-02-24 10:00:00
825e0097,ACC_5109,ACC_6677,571.44,2026-02-26 10:00:00
c4d52b8a,ACC_7696,ACC_2134,1849.01,2026-02-25 10:00:00
9f38662d,ACC_7425,ACC_8037,864.84,2026-02-22 10:00:00
f43cbef9,ACC_4194,ACC_4897,976.67,2026-02-26 10:00:00
97f9bd54,ACC_2733,ACC_6441,151.54,2026-02-28 10:00:00
ba603868,ACC_6401,ACC_2438,1251.49,2026-02-20 10:00:00
4879351a,ACC_5873,ACC_7442,201.66,2026-02-21 10:00:00
605d82ee,ACC_6673,ACC_7936,1153.72,2026-02-24 10:00:00
4f2e5a7e,ACC_1923,ACC_5167,866.76,2026-02-28 10:00:00
ffa45830,ACC_7845,ACC_3748,1297.32,2026-02-27 10:00:00
760bc24a,ACC_7270,ACC_8391,969.63,2026-02-22 10:00:00
fef63ddf,ACC_4043,ACC_9550,1045.6,2026-02-25 10:00:00
7f3150a1,ACC_8792,ACC_2097,1066.0,2026-02-27 10:00:00
c69769be,ACC_5266,ACC_7345,563.5,2026-02-20 10:00:00
3d3224cd,ACC_9694,ACC_9218,163.96,2026-02-27 10:00:00
7c41df51,ACC_7487,ACC_1796,1476.8,2026-02-22 10:00:00
88d11846,ACC_7313,ACC_2997,1634.71,2026-02-20 10:00:00
9b2b3c73,ACC_7011,ACC_5261,785.54,2026-02-28 10:00:00
a9cc3ffa,ACC_8510,ACC_5723,1035.15,2026-02-23 10:00:00
0f1f5635,ACC_8278,ACC_8589,102.36,2026-02-21 10:00:00
ef8b3e59,ACC_1048,ACC_4854,50.04,2026-02-26 10:00:00
8c529278,ACC_2253,ACC_9357,550.4,2026-02-24 10:00:00
80a09b1c,ACC_3555,ACC_6842,377.39,2026-02-27 10:00:00
1ba6943c,ACC_1904,ACC_8288,1800.29,2026-02-24 10:00:00
88d72947,ACC_9402,ACC_1520,715.03,2026-02-24 10:00:00
5eb3d16d,ACC_3417,ACC_7020,1330.28,2026-02-22 10:00:00
2b63fc52,ACC_1509,ACC_9194,366.39,2026-02-20 10:00:00
e7f1741c,ACC_2690,ACC_4905,660.56,2026-02-21 10:00:00
11b890a6,ACC_1119,ACC_7295,669.08,2026-02-28 10:00:00
ea2fe246,ACC_2669,ACC_6323,1276.57,2026-02-22 10:00:00
3905ea4a,ACC_8606,ACC_9703,1978.28,2026-02-23 10:00:00
a1462e25,ACC_1111,ACC_9054,85.94,2026-02-23 10:00:00
34d94056,ACC_5848,ACC_4128,1720.74,2026-02-27 10:00:00
de18e4a5,ACC_3225,ACC_1662,609.22,2026-02-23 10:00:00
a841569f,ACC_9525,ACC_3322,863.62,2026-02-23 10:00:00
9fcbf2d9,ACC_8829,ACC_2209,1260.26,2026-02-21 10:00:00
39105c6a,ACC_6164,ACC_8640,1188.73,2026-02-22 10:00:00
eac16274,ACC_2967,ACC_5634,1393.27,2026-02-24 10:00:00
b693c837,ACC_1189,ACC_6281,539.14,2026-02-21 10:00:00
536d6bd1,ACC_3868,ACC_8453,1928.09,2026-02-26 10:00:00
28e3179e,ACC_1861,ACC_5266,303.63,2026-02-22 10:00:00
84802de5,ACC_1019,ACC_4165,882.9,2026-02-25 10:00:00
13ce7e9b,ACC_5213,ACC_6247,1818.51,2026-02-22 10:00:00
582a7af0,ACC_4436,ACC_9415,1417.02,2026-02-26 10:00:00
702c4bde,ACC_4515,ACC_2614,1446.87,2026-02-19 10:00:00
f7ffdde8,ACC_1597,ACC_2820,1824.1,2026-02-23 10:00:00
1e75bdde,ACC_4426,ACC_8625,1337.02,2026-02-27 10:00:00
686265d7,ACC_1131,ACC_2615,1330.42,2026-02-28 10:00:00
ce70e53b,ACC_8664,ACC_8240,271.39,2026-02-19 10:00:00
aedcc022,ACC_9057,ACC_7334,153.63,2026-02-26 10:00:00
997e7bb1,ACC_8926,ACC_1496,1706.17,2026-02-24 10:00:00
d3edd9bd,ACC_5873,ACC_3746,1913.1,2026-02-21 10:00:00
8f78720a,ACC_6683,ACC_2582,746.1,2026-02-26 10:00:00
a173985c,ACC_3841,ACC_8939,280.61,2026-02-25 10:00:00
988bff14,ACC_7862,ACC_4587,1582.53,2026-02-21 10:00:00
5980a02c,ACC_9544,ACC_4733,1478.5,2026-02-20 10:00:00
dfc749d3,ACC_5315,ACC_3773,333.69,2026-02-27 10:00:00
1743d6c1,ACC_3220,ACC_6929,377.18,2026-02-22 10:00:00
8d78e7cc,ACC_8763,ACC_1834,1976.6,2026-02-24 10:00:00
08571adc,ACC_8362,ACC_8862,1691.34,2026-02-23 10:00:00
65f671bf,ACC_4826,ACC_9370,526.22,2026-02-23 10:00:00
5c3af548,ACC_9741,ACC_3199,258.11,2026-02-28 10:00:00
37d796aa,ACC_5130,ACC_3080,254.42,2026-02-28 10:00:00
8b23d069,ACC_2800,ACC_7959,417.35,2026-02-28 10:00:00
2d3c7224,ACC_6438,ACC_8004,1412.33,2026-02-20 10:00:00
bf1904a1,ACC_2778,ACC_9494,1818.8,2026-02-23 10:00:00
76c5a5b8,ACC_4868,ACC_9833,1140.27,2026-02-19 10:00:00
3ef082c3,ACC_2633,ACC_1716,1755.55,2026-02-21 10:00:00
95c78a0b,ACC_7050,ACC_9823,1180.04,2026-02-27 10:00:00
c6fb5848,ACC_1108,ACC_3452,1660.93,2026-02-19 10:00:00
6fa684b1,ACC_6491,ACC_6515,519.36,2026-02-20 10:00:00
22a0e20c,ACC_9928,ACC_2933,550.57,2026-02-26 10:00:00
c3be94f6,ACC_6170,ACC_9939,312.99,2026-02-20 10:00:00
03649d69,ACC_8619,ACC_7406,1597.59,2026-02-24 10:00:00
a8e89e26,ACC_1002,ACC_2619,855.27,2026-02-22 10:00:00
739cea66,ACC_9285,ACC_4314,449.89,2026-02-19 10:00:00
1bff1340,ACC_3184,ACC_2742,304.66,2026-02-21 10:00:00
3beb27e1,ACC_6252,ACC_1176,196.46,2026-02-27 10:00:00
e17b02b6,ACC_7512,ACC_8859,1104.1,2026-02-28 10:00:00
213cb1c4,ACC_2274,ACC_6895,195.79,2026-02-23 10:00:00
99e3e774,ACC_6612,ACC_2176,810.6,2026-02-20 10:00:00
31f32c34,ACC_5380,ACC_1472,1606.42,2026-02-21 10:00:00
c3588f4e,ACC_9765,ACC_3871,1521.71,2026-02-28 10:00:00
0b2aee66,ACC_3582,ACC_2467,164.18,2026-02-22 10:00:00
0f365122,ACC_2533,ACC_4308,1855.72,2026-02-22 10:00:00
cdfa2bd5,ACC_2502,ACC_9728,844.9,2026-02-22 10:00:00
5df2d291,ACC_5105,ACC_9038,738.69,2026-02-19 10:00:00
e2a83a59,ACC_5630,ACC_9541,34.79,2026-02-25 10:00:00
a9d44738,ACC_8916,ACC_7110,1441.54,2026-02-20 10:00:00
ecbe9e18,ACC_9216,ACC_8850,756.88,2026-02-25 10:00:00
50f5d1f4,ACC_3457,ACC_9431,417.48,2026-02-20 10:00:00
385aef9d,ACC_4515,ACC_7645,426.09,2026-02-21 10:00:00
621d5247,ACC_7160,ACC_3816,1337.2,2026-02-25 10:00:00
a596a7a8,ACC_7085,ACC_2971,840.47,2026-02-25 10:00:00
fc1a8897,ACC_1635,ACC_8776,1703.96,2026-02-26 10:00:00
f03b2c3f,ACC_8965,ACC_2828,1874.48,2026-02-25 10:00:00
1dfb1705,ACC_6052,ACC_2356,380.1,2026-02-27 10:00:00
41152635,ACC_4161,ACC_3187,548.12,2026-02-22 10:00:00
4a7b983a,ACC_3029,ACC_1121,1685.35,2026-02-27 10:00:00
80aa0770,ACC_3140,ACC_9303,185.47,2026-02-27 10:00:00
b19e5567,ACC_5394,ACC_2915,947.06,2026-02-22 10:00:00
6df762b0,ACC_2788,ACC_5171,1119.6,2026-02-28 10:00:00
fe342d70,ACC_2238,ACC_4349,1363.63,2026-02-27 10:00:00
0970686a,ACC_2149,ACC_2667,993.9,2026-02-26 10:00:00
46362985,ACC_1700,ACC_4352,1984.6,2026-02-27 10:00:00
c024b16e,ACC_7124,ACC_6935,1959.07,2026-02-21 10:00:00
82c99b86,ACC_4159,ACC_7223,642.23,2026-02-21 10:00:00
95c43eca,ACC_3444,ACC_1255,560.64,2026-02-23 10:00:00
69322873,ACC_1071,ACC_9228,1202.09,2026-02-28 10:00:00
06121912,ACC_5361,ACC_7559,1535.09,2026-02-24 10:00:00
95086b9c,ACC_2105,ACC_3059,1232.55,2026-02-27 10:00:00
ac7df4c3,ACC_9676,ACC_9021,1681.53,2026-02-23 10:00:00
60123054,ACC_2880,ACC_9696,1786.9,2026-02-27 10:00:00
4e73afb6,ACC_5374,ACC_5732,701.32,2026-02-27 10:00:00
438789cd,ACC_7144,ACC_3139,102.61,2026-02-21 10:00:00
698de5f2,ACC_5898,ACC_5253,1812.61,2026-02-26 10:00:00
181d5b18,ACC_7274,ACC_1362,108.46,2026-02-21 10:00:00
b607b69e,ACC_5699,ACC_6231,474.71,2026-02-23 10:00:00
7c2edf7e,ACC_9358,ACC_3278,122.4,2026-02-25 10:00:00
815ec249,ACC_8705,ACC_5295,443.74,2026-02-20 10:00:00
f4a841ef,ACC_4536,ACC_5447,1627.43,2026-02-21 10:00:00
a83523db,ACC_3282,ACC_3965,991.34,2026-02-20 10:00:00
cadb234e,ACC_5627,ACC_8098,435.59,2026-02-21 10:00:00
7a1433a0,ACC_2660,ACC_8024,1764.26,2026-02-24 10:00:00
2e1727c0,ACC_6822,ACC_4743,1335.6,2026-02-24 10:00:00
8f7c848f,ACC_4012,ACC_3011,67.44,2026-02-25 10:00:00
47319d8c,ACC_4388,ACC_3367,747.7,2026-02-23 10:00:00
5519ea60,ACC_9781,ACC_9353,1944.04,2026-02-22 10:00:00
f71daeda,ACC_7488,ACC_8838,1910.18,2026-02-25 10:00:00
a7581981,ACC_6177,ACC_5154,1108.75,2026-02-19 10:00:00
2650cce2,ACC_2004,ACC_6551,1438.88,2026-02-22 10:00:00
26f5fb58,ACC_6114,ACC_9654,449.31,2026-02-19 10:00:00
de4febc5,ACC_1705,ACC_9238,472.53,2026-02-25 10:00:00
afcf33f2,ACC_6123,ACC_8593,532.02,2026-02-25 10:00:00
3b3d5ba1,ACC_1842,ACC_1834,1032.35,2026-02-20 10:00:00
8a1bf195,ACC_1933,ACC_2676,1642.0,2026-02-23 10:00:00
b13ee7dd,ACC_6150,ACC_9872,370.78,2026-02-28 10:00:00
e0362d8d,ACC_9929,ACC_4771,1573.42,2026-02-23 10:00:00
9058028f,ACC_8604,ACC_1681,258.17,2026-02-20 10:00:00
fbf59865,ACC_8444,ACC_4185,1370.82,2026-02-21 10:00:00
eba1bac3,ACC_8855,ACC_8314,1775.06,2026-02-22 10:00:00
0b4c2ffe,ACC_5849,ACC_8470,421.1,2026-02-21 10:00:00
66980d13,ACC_6315,ACC_8874,1786.92,2026-02-24 10:00:00
7e18e14f,ACC_9849,ACC_2285,409.62,2026-02-28 10:00:00
f627ce5f,ACC_6868,ACC_2476,1896.59,2026-02-21 10:00:00
d5cf8a8e,ACC_4226,ACC_9912,526.13,2026-02-22 10:00:00
f58a344d,ACC_6612,ACC_6995,1903.57,2026-02-22 10:00:00
a043898a,ACC_7315,ACC_7539,1011.1,2026-02-26 10:00:00
9afc99ba,ACC_6256,ACC_4428,922.56,2026-02-19 10:00:00
84e7ab57,ACC_3226,ACC_8157,1524.12,2026-02-22 10:00:00
1540c292,ACC_3553,ACC_3389,394.1,2026-02-24 10:00:00
8af4e2cc,ACC_1056,ACC_8947,112.53,2026-02-27 10:00:00
a4b9b9d8,ACC_5599,ACC_2843,1765.71,2026-02-24 10:00:00
4934cbab,ACC_9066,ACC_6659,212.6,2026-02-28 10:00:00
af546c2b,ACC_3100,ACC_4159,141.23,2026-02-24 10:00:00
90da73f8,ACC_7340,ACC_9549,1586.0,2026-02-22 10:00:00
cd1d0ce3,ACC_9053,ACC_3521,505.14,2026-02-28 10:00:00
426c8dbc,ACC_5583,ACC_3374,1398.59,2026-02-25 10:00:00
f18110d2,ACC_1349,ACC_7068,1706.77,2026-02-20 10:00:00
76e828ee,ACC_7995,ACC_1886,26.27,2026-02-21 10:00:00
